Date,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
200003,-6.334413561,-13.54235899,-7.802067672,11.04990693,11.09661759,-29.11599232,-3.335668382,4.754766362,-5.701315877,-8.381133584,-5.2838524,7.505962567,18.03789992,1.553947839,0.080086848,-7.215442807,-5.983739834,25.84940286,6.035877844,3.731336135,-0.481575775,-0.265938838,29.95702173,-12.44222029,-3.413681535,17.47321572,-6.097827236,-5.512234083,2.06320956,-4.857340211
200006,13.74031781,23.00401837,27.7109961,3.602329124,-12.92190326,4.487538818,-7.661950056,21.98842744,-10.04898506,-7.187704653,-5.724052008,8.734655582,-4.744472192,1.759900995,-16.90184955,-6.431055486,-8.358668514,-15.06562639,2.980310658,6.47489136,-14.0385921,-15.43543512,-6.065051935,-7.703277889,-2.220935682,-1.298445199,-10.42850714,-4.290111093,-3.438907495,15.76924071
200009,1.211094992,0.217023407,14.79468287,-4.137649726,0.915745839,-0.97567948,7.324760084,0.815292358,-3.02800332,6.629750113,-0.268490793,2.91549862,-7.762272971,-5.400624844,4.286729276,26.72133724,-7.266516323,13.16578673,10.72194927,27.90443957,-12.03110024,-7.221568331,-10.41490111,0.443033075,1.457290299,18.15962792,-4.884728354,-1.21195714,22.75597862,10.26647075
200012,16.88345889,10.64889319,49.47249402,-14.89806312,2.729666205,13.6578905,25.71322456,7.050497273,16.70913848,2.835923785,15.44347549,-24.42726782,-1.723991586,-14.23802795,-9.996676625,13.39453665,4.439482886,68.61550559,1.197005941,7.422578848,-19.54997722,-29.88992311,-35.62901972,23.18527941,11.02726464,2.188927386,1.787898941,12.51983952,3.962444186,-13.64496658
200103,-6.185956544,-19.08810156,9.393263719,2.966385412,-3.830039367,-13.42349281,-9.58404944,-17.03322646,-9.776193665,7.166367366,-1.735380801,-25.67900874,-8.447764288,-21.88807167,11.39479804,-11.51995883,1.505590618,42.72443055,-3.77647961,-3.647361587,-2.78824257,-13.20082006,-32.81615251,-7.781952993,-2.521565497,-11.81637314,1.028726268,-8.884755968,-8.619154998,-9.475412711
200106,-0.042416169,-2.652495172,7.431703823,23.12785186,9.259730418,8.156810421,8.057184638,4.087381436,6.556951146,12.08862161,4.219076842,5.627132162,14.43630485,6.182495106,6.994198332,-0.389474304,13.07881747,-21.79579384,2.040864071,-1.089721961,-1.83806416,25.22859242,6.632892265,2.695730638,4.498829834,5.636606984,4.0341302,7.093281482,8.718185136,13.37946998
200109,7.178657313,3.50504864,-2.183035017,-20.6166181,-12.45125338,-0.071044366,-19.31164499,-1.466328973,-13.50171251,-12.79068235,-13.87475476,-28.35373752,-25.98797857,-19.77262482,-26.82724254,-25.97552221,-5.363239062,-23.76743743,-11.28288901,-9.437353729,-12.05681375,-30.71679532,-35.87324749,-5.069972742,-18.8353598,-11.77292461,-13.09141887,-8.433009608,-11.90311262,-23.42660108
200112,4.51598075,2.992006171,-3.354944802,24.98374735,13.51530452,9.105687058,26.43110355,3.218623206,13.5958082,27.40251189,24.4900601,15.4469903,26.99903899,18.90217738,10.43259763,18.52174797,3.54093596,21.80247476,6.548382502,3.597662155,-1.237939717,27.48568201,38.08555105,13.23830694,17.0905768,-8.452430848,22.96710733,13.37376496,8.734956355,9.4645745
200203,5.566240357,12.71207269,15.7157509,14.7616815,13.0425128,10.08820811,9.54354755,-2.401396431,8.640000014,12.6028592,7.033809325,5.786778264,16.45005717,5.831973368,17.62169936,17.7088277,15.21024554,3.345970556,10.10536728,5.29746857,-9.078367997,-10.92658231,-5.784863296,7.326997964,12.14330101,5.706393859,4.25063037,10.54382447,3.90661424,-4.51142004
200206,1.463954578,4.222686905,-15.83813566,-6.056422053,-6.587002029,-2.979655452,-2.070313668,-18.32427167,-4.404415392,5.242629102,-0.5784505,-11.70174321,-13.66134955,-6.413620731,-7.171703834,-3.178086712,-1.258263629,-8.199237305,-5.372771108,-11.97890204,-23.03068078,-23.68184234,-27.74713731,-0.053812425,-4.936738106,-8.318450577,-8.395772588,-0.357340568,-6.174468258,-17.22553645
200209,-13.53077958,-10.31395324,-10.75714846,-14.72404022,-5.668211814,-3.519232954,-16.67146234,-7.664263705,-17.84430891,-30.46958746,-19.90054899,-38.28321187,-23.12016928,-17.60334995,-26.02308434,-24.95412244,-10.75578441,-29.5853049,-18.54592019,-19.18187864,-19.62030948,-21.18858738,-27.75854233,-16.10402674,-11.70389728,-11.48505215,-18.73723292,-24.55006824,-15.73405601,-14.02222621
200212,8.19790046,-6.53743168,6.786330682,4.168705655,3.45542372,0.96819656,8.744895223,5.161898516,10.71620245,9.816269346,5.502866202,13.03707341,12.31012837,13.59388761,-2.866942607,4.02622964,5.543877392,28.81315231,7.195107256,4.814749884,23.3301194,20.36456066,17.22328769,6.152428032,5.654251976,-0.641620519,0.742713848,-0.185615836,6.377582643,-0.335573937
200303,-11.27404347,-5.69775945,-23.76628,-9.23707837,-5.890645555,0.961858108,-0.160864723,1.175992803,-6.898661499,-8.526489432,-2.528352084,-6.060979003,-5.804225671,-8.777892281,-12.21478403,-16.58854959,-12.43047033,-5.21835159,0.751108472,-2.918745516,-10.28421199,-3.390133632,0.170269271,-2.19131075,-5.505621618,-6.416709234,-0.399498447,-5.625949926,-4.339564913,1.214941751
200306,10.96916656,13.53665764,50.90407613,28.11378038,13.38207313,3.747225102,10.87697748,12.85410728,9.673916772,14.36757796,19.47437378,27.47410018,18.12207565,18.23294791,27.51313463,29.25834924,25.45393153,29.19832916,6.766907744,19.08297841,20.32137775,15.87023296,26.31505687,7.23930004,15.50661462,17.9787026,15.55786655,25.50444246,18.25145942,13.35370543
200309,0.84578504,-5.303951663,-1.68941709,1.392274076,-0.300358868,4.193097491,7.822409364,-1.690307646,3.088902483,17.10335479,5.822340236,8.167924865,8.937700882,7.802734458,9.238558116,4.987291108,21.64147917,-8.19105475,1.106453756,0.325554275,-5.963345785,7.202488301,14.53485523,6.240970286,1.465307065,2.825119197,6.049512934,5.194422093,4.42075826,3.600169098
200312,8.554328158,15.35654589,25.15726619,15.30412651,13.00271191,5.923488936,16.46755426,8.196763875,20.17636943,3.691993328,20.98845064,36.86897103,21.00217274,24.52111987,30.81016713,22.85136492,32.42384903,41.03175672,15.79700822,8.492126901,13.8205583,9.361993843,16.61304953,18.71880951,11.02669212,13.08723238,5.800923481,10.51102292,12.42309926,7.278193806
200403,8.321358345,-0.594301269,1.678593107,2.842555088,2.229547168,6.939754006,7.797042697,-0.087862662,-1.012739522,9.131226144,8.582703048,1.539606272,0.363224955,-3.394945675,-6.580110655,-3.127009845,-3.549049705,6.100049099,4.982653477,5.236580758,-1.836316281,-0.60444982,-0.527797958,0.498105975,-4.501738461,7.571701406,6.39800255,8.458332106,5.502098731,-0.966927631
200406,3.689958028,2.41274519,-5.570584315,1.867622192,-1.587329171,6.170851952,2.432550638,2.784363551,5.404862325,-5.425039977,-0.485862272,5.574384836,5.333506202,6.081509156,5.91694217,12.68998113,-11.32899621,24.89918661,8.381684852,-0.310654053,-2.904246748,5.580242893,-0.649176559,7.049535912,8.702084005,3.982313933,-2.854213511,-4.314053462,-2.199075024,7.058336
200409,-5.37223143,-15.56214714,-3.1427703,-3.506414854,-2.932038389,-3.887389619,-2.02558368,-5.666729727,3.901528888,2.063038341,5.183863694,7.29392212,-2.792807528,-6.251660829,-4.971874789,1.555817102,17.32769443,1.576566157,11.20937442,6.246106197,1.33366017,-4.951112236,-13.38253011,-5.280676748,-1.97061736,-13.45562643,-1.382734308,4.5173547,0.939688134,2.206139675
200412,12.54266267,4.831966013,29.76507517,18.00646381,6.480585783,4.667980956,15.39128778,3.804779456,12.36380175,16.32662828,14.97564916,6.932392403,10.412133,15.96280592,8.604296218,4.814096156,-1.039120136,21.07248502,4.796213638,11.9936466,11.53415118,14.60175561,14.4616484,5.979282332,16.9705086,17.85855186,8.973237007,15.94529062,9.761373896,9.712609097
